Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-4318.484	-4606.469	287.9854	0.8332137	0.3643049	11.59437
6	-4320.595	-4606.204	285.609	0.8359199	0.4189565	12.77631
12	-4321.777	-4606.941	285.1633	0.8211499	0.4294201	13.00575
18	-4328.207	-4613.635	285.4281	0.7576438	0.3289567	13.00575
24	-4329.766	-4614.09	284.3246	0.6974232	0.3775936	13.5574
30	-4304.744	-4591.367	286.623	0.7239838	0.3847966	12.34074
36	-4326.613	-4614.558	287.9451	0.8384561	0.3824738	11.59353
42	-4328.248	-4616.029	287.7818	0.8392522	0.3298135	11.73578
48	-4316.695	-4600.695	283.9994	0.7628316	0.3781324	13.69171
54	-4318.6	-4605.879	287.2792	0.7717487	0.3288931	12.03441
60	-4317.869	-4601.735	283.866	0.7509651	0.4223231	13.72287
66	-4303.125	-4587.618	284.493	0.794137	0.3644647	13.43357
72	-4308.202	-4596.342	288.1396	0.895887	0.4061531	11.43776
78	-4303.311	-4589.183	285.8723	0.8492478	0.4749333	12.58019
84	-4304.277	-4593.336	289.0599	0.7822046	0.37928	11.04313
90	-4320.959	-4611.083	290.1239	0.7820296	0.3280368	10.54164
96	-4325.729	-4616.06	290.3314	0.9152828	0.5300495	10.16566
102	-4326.804	-4617.318	290.5142	0.9101304	0.4261267	10.16566
108	-4343.175	-4630.646	287.471	0.8745732	0.485352	11.72407
114	-4320.584	-4608.641	288.0574	0.8663644	0.3809368	11.52183
120	-4327.178	-4615.439	288.2606	0.8448037	0.5193915	11.29757
126	-4319.796	-4605.734	285.938	0.7943662	0.3747525	12.67128
132	-4317.447	-4603.361	285.9141	0.8108513	0.3784473	12.67128
138	-4311.166	-4599.716	288.5505	0.9166917	0.4307973	11.1878
144	-4313.875	-4601.625	287.7501	0.8477024	0.3884599	11.6844
150	-4314.224	-4600.391	286.1679	0.8344256	0.3777235	12.52762
156	-4320.824	-4608.603	287.7789	0.7910653	0.3538208	11.73563
162	-4326.292	-4612.048	285.7568	0.7187021	0.3728574	12.80698
168	-4314.336	-4600.666	286.3293	0.7942654	0.3728574	12.46956
174	-4323.59	-4609.937	286.3466	0.8076822	0.3578552	12.46956
180	-4324.179	-4612.542	288.3635	0.9064419	0.3714373	11.35081
186	-4328.446	-4616.559	288.1127	0.902104	0.2969362	11.569
192	-4329.739	-4615.338	285.5992	0.7970679	0.2969362	12.93404
198	-4337.196	-4623.728	286.5318	0.8087229	0.3949333	12.33376
204	-4338.378	-4621.494	283.1166	0.9159366	0.3581052	14.09133
210	-4331.516	-4614.588	283.0728	0.7652517	0.3936637	14.15508
216	-4328.202	-4616.903	288.7011	0.9160252	0.4510586	11.09021
222	-4314.243	-4600.327	286.084	0.8063208	0.3516996	12.61375
228	-4317.632	-4601.509	283.8769	0.8184349	0.3434228	13.76359
234	-4333.784	-4616.133	282.3484	0.7724219	0.3130643	14.61424
240	-4343.035	-4627.161	284.1267	0.6793379	0.4817254	13.57001
246	-4326.5	-4613.223	286.723	0.7586499	0.3653624	12.29097
252	-4333.633	-4618.116	284.4833	0.7937381	0.3198755	13.48836
258	-4328.936	-4613.954	285.0183	0.7417836	0.470122	13.08473
264	-4313.768	-4599.605	285.8369	0.7670734	0.323074	12.79494
270	-4315.647	-4606.139	290.4927	0.8623368	0.3678314	10.2615
276	-4300.041	-4586.13	286.0897	0.910986	0.3546521	12.55306
282	-4301.475	-4586.397	284.9218	0.6309089	0.3731594	13.28642
288	-4296.167	-4585.072	288.905	0.7776671	0.3820873	11.12367
294	-4293.654	-4582.272	288.6179	0.895826	0.38809	11.2059
300	-4301.954	-4589.974	288.0208	0.76861	0.3634816	11.61054
306	-4307.467	-4593.032	285.5656	0.8131464	0.4050549	12.82438
312	-4327.911	-4614.539	286.6285	0.9189936	0.4529949	12.16974
318	-4326.52	-4615.145	288.6253	0.8835071	0.3847682	11.2119
324	-4320.431	-4607.917	287.4853	0.9093392	0.374443	11.80505
330	-4312.506	-4599.978	287.4727	0.8213687	0.4266499	11.80505
336	-4323.896	-4611.677	287.7815	0.8012466	0.4176196	11.66306
342	-4315.955	-4603.841	287.8862	0.9770775	0.3824781	11.55186
348	-4318.286	-4604.296	286.0096	0.8772926	0.3236926	12.647
354	-4330.191	-4617.044	286.8528	0.8312251	0.3904137	12.15931
360	-4321.039	-4609.127	288.0876	0.8772926	0.3818958	11.49937
366	-4320.877	-4606.907	286.0293	0.8936436	0.4145467	12.53175
372	-4346.343	-4630.831	284.488	0.7894638	0.4446415	13.3588
378	-4325.646	-4610.707	285.0619	0.8844017	0.2972028	13.16766
384	-4320.562	-4606.487	285.9255	0.6038346	0.393961	12.75716
390	-4318.565	-4606.145	287.5795	0.8488063	0.5246232	11.64716
396	-4312.883	-4601.716	288.8336	0.8619819	0.3505214	11.15071
402	-4319.073	-4608.484	289.4115	0.8529011	0.4342811	10.76685
408	-4315.573	-4603.377	287.8034	0.8074986	0.3362588	11.73375
414	-4316.378	-4602.667	286.2893	0.7548688	0.3845651	12.49872
420	-4324.782	-4611.619	286.8372	0.7275317	0.4344536	12.17812
426	-4336.522	-4625.045	288.5228	0.8317563	0.3455396	11.33468
432	-4329.476	-4617.404	287.928	0.8265242	0.3795217	11.61177
438	-4324.779	-4610.385	285.6058	0.8305749	0.3858918	12.81375
444	-4325.268	-4612.982	287.7132	0.9466045	0.4359763	11.60507
450	-4323.377	-4607.252	283.8754	0.6765499	0.4416706	13.73822
456	-4328.34	-4615.089	286.7497	0.895766	0.3912133	12.17859
462	-4325.713	-4609.133	283.4205	0.8588097	0.3235776	14.0018
468	-4324.182	-4611.468	287.2857	0.8548604	0.3933616	11.91814
474	-4322.618	-4611.342	288.7241	0.8548604	0.3743224	11.18608
480	-4309.589	-4596.004	286.4143	0.8489716	0.3743224	12.39523
486	-4326.214	-4613.971	287.757	0.7782807	0.3777233	11.72816
492	-4320.449	-4605.097	284.648	0.7547155	0.3777233	13.35958
498	-4322.743	-4609.383	286.6397	0.7902223	0.4356186	12.24729
504	-4320.358	-4609.031	288.6733	0.8675019	0.3334208	11.25087
510	-4306.415	-4590.741	284.3263	0.8650625	0.3940605	13.45261
516	-4301.066	-4585.139	284.0738	0.7817534	0.4160395	13.60515
522	-4294.404	-4580.523	286.119	0.8628108	0.4208896	12.49491
528	-4319.115	-4607.321	288.2068	0.9723218	0.3213095	11.454
534	-4321.393	-4607.983	286.5903	0.9073967	0.4363529	12.21124
540	-4337.954	-4625.194	287.2399	0.7442692	0.3478323	12.04794
546	-4328.979	-4615.934	286.954	0.8010445	0.360024	12.15412
552	-4327.028	-4610.683	283.6551	0.7429494	0.4207874	13.83792
558	-4325.195	-4608.605	283.4093	0.5914424	0.3404244	14.12716
564	-4320.883	-4607.667	286.7839	0.8195619	0.3834986	12.20839
570	-4323.768	-4610.003	286.2348	0.7026702	0.3999673	12.53865
576	-4322.465	-4610.748	288.283	0.8194143	0.3603909	11.45022
582	-4327.069	-4614.312	287.2431	0.8304607	0.4021154	11.94424
588	-4335.784	-4623.127	287.3429	0.7526912	0.4179767	11.91704
594	-4325.25	-4615.253	290.0039	0.9918511	0.3272534	10.49541
600	-4322.093	-4608.559	286.4659	0.8127018	0.3745704	12.38699
606	-4330.06	-4615.984	285.9245	0.7280635	0.3897676	12.6973
612	-4332.834	-4617.187	284.3524	0.9032699	0.3722058	13.44173
618	-4331.445	-4616.087	284.6417	0.7418082	0.3430489	13.40677
624	-4328.489	-4613.15	284.6612	0.7340813	0.3312922	13.41386
630	-4327.756	-4613.279	285.5227	0.8005506	0.3096086	12.95674
636	-4335.338	-4621.825	286.4874	0.718359	0.3096086	12.49744
642	-4329.892	-4609.701	279.8093	0.8022656	0.3494343	15.87034
648	-4326.873	-4609.464	282.5902	0.7658377	0.3575311	14.44248
654	-4320.967	-4606.663	285.6963	0.7925801	0.3447894	12.83028
660	-4336.132	-4623.142	287.0101	0.9204499	0.3273729	12.09893
666	-4336.363	-4622.443	286.0803	0.8618018	0.2980343	12.64866
672	-4324.87	-4609.271	284.4005	0.7643489	0.3807087	13.48
678	-4324.052	-4611.188	287.1363	0.7288597	0.3843516	12.07103
